order_detail_id,order_id,product_id,quantity,discount,tax_rate,total_price,profit,unit_price,cost_price,is_loss_sale
OD0000314,O202308090149,P151,5,0.14,0.21,3367.64,517.8,647.25,453.075,False
OD0000315,O202308090149,P160,3,0.0,0.21,3711.6,1126.41,1022.48,647.01,False
OD0000316,O202412040150,P154,5,0.0,0.21,987.06,186.8,163.15,125.79,False
OD0000317,O202301210151,P148,5,0.25,0.21,1886.65,42.81,415.79,303.28,False
OD0000318,O202301210151,P134,5,0.26,0.21,382.2,-8.13,85.37,64.8,True
OD0000319,O202301210151,P157,5,0.0,0.21,1034.85,201.3,171.05,130.79,False
OD0000320,O202303030152,P104,4,0.25,0.21,1540.93,17.5,424.5,314.0,False
OD0000321,O202303030152,P157,2,0.0,0.21,413.94,80.52,171.05,130.79,False
OD0000322,O202308080153,P153,5,0.06,0.21,7674.49,1179.61,1349.48,1032.59,False
OD0000323,O202308080153,P148,2,0.23,0.21,774.78,33.76,415.79,303.28,False
OD0000324,O202308080153,P158,3,0.0,0.21,1686.97,548.07,464.73,282.04,False
OD0000325,O202401130154,P135,4,0.06,0.21,3337.59,850.22,733.6,477.03,False
OD0000326,O202401130154,P129,2,0.2,0.21,1949.11,436.77,1006.77,587.03,False
OD0000327,O202308270155,P104,5,0.0,0.21,2568.22,552.5,424.5,314.0,False
OD0000328,O202403200156,P120,4,0.08,0.21,6492.67,1417.76,1458.11,987.02,False
OD0000329,O202403200156,P149,2,0.29,0.21,660.06,113.17,384.16,216.17,False
OD0000330,O202403200156,P103,5,0.29,0.21,3635.07,-64.86,846.25,613.81,True
OD0000331,O202408180157,P132,4,0.2,0.21,1996.21,387.36,515.55,315.6,False
OD0000332,O202408180157,P158,4,0.0,0.21,2249.29,730.76,464.73,282.04,False
OD0000333,O202402040158,P147,5,0.28,0.21,6091.08,-346.3,1398.32,1076.05,True
OD0000334,O202402040158,P151,5,0.25,0.21,2936.9,161.81,647.25,453.075,False
OD0000335,O202309190159,P126,4,0.14,0.21,4072.12,706.75,978.31,664.66,False
OD0000336,O202309190159,P124,1,0.0,0.21,243.56,62.91,201.29,138.38,False
OD0000337,O202309190159,P146,3,0.29,0.21,1708.47,167.8,662.89,414.72,False
OD0000338,O202304230160,P109,1,0.0,0.21,513.25,152.19,424.17,271.98,False
OD0000339,O202304230160,P141,5,0.0,0.21,8548.53,2156.7,1412.98,981.64,False
OD0000340,O202407140161,P149,5,0.1,0.21,2091.75,647.87,384.16,216.17,False
OD0000341,O202407140161,P152,1,0.09,0.21,1380.27,404.86,1253.54,735.86,False
OD0000342,O202308090162,P154,4,0.01,0.21,781.75,142.91,163.15,125.79,False
OD0000343,O202308090162,P147,4,0.15,0.21,5752.69,450.09,1398.32,1076.05,False
OD0000344,O202303090163,P158,2,0.0,0.21,1124.65,365.38,464.73,282.04,False
OD0000345,O202303090163,P121,5,0.25,0.21,1390.15,244.49,306.37,180.88,False
OD0000346,O202303090163,P137,1,0.14,0.21,1494.72,245.7,1436.4,989.6,False
OD0000347,O202408250164,P131,4,0.01,0.21,2982.96,1061.94,622.54,350.83,False
OD0000348,O202502200165,P101,2,0.22,0.21,2104.5,435.08,1114.91,652.09,False
OD0000349,O202502200165,P139,2,0.04,0.21,196.78,30.52,84.7,66.05,False
OD0000350,O202406270166,P131,3,0.14,0.21,1943.45,553.66,622.54,350.83,False
OD0000351,O202406270166,P160,4,0.16,0.21,4156.99,847.49,1022.48,647.01,False
OD0000352,O202406270166,P112,3,0.0,0.21,1275.11,316.14,351.27,245.889,False
OD0000353,O202510010167,P133,3,0.19,0.21,1877.68,378.47,638.6,391.11,False
OD0000354,O202510010167,P133,5,0.27,0.21,2820.38,375.34,638.6,391.11,False
OD0000355,O202510010167,P131,3,0.1,0.21,2033.84,628.37,622.54,350.83,False
OD0000356,O202409210168,P136,3,0.09,0.21,4882.64,727.14,1478.11,1102.7,False
OD0000357,O202409210168,P145,5,0.04,0.21,2353.05,384.42,405.14,312.05,False
OD0000358,O202409210168,P117,4,0.04,0.21,1153.98,259.18,248.36,173.63,False
OD0000359,O202505290169,P124,1,0.04,0.21,233.82,54.86,201.29,138.38,False
OD0000360,O202505290169,P132,2,0.03,0.21,1210.2,368.97,515.55,315.6,False
OD0000361,O202501140170,P116,3,0.02,0.21,2736.32,646.12,769.19,538.433,False
OD0000362,O202501140170,P119,5,0.2,0.21,5591.22,1020.19,1155.21,720.13,False
OD0000363,O202405210171,P127,2,0.2,0.21,994.6,197.76,513.74,312.11,False
OD0000364,O202405210171,P102,2,0.0,0.21,138.79,34.41,57.35,40.145,False
OD0000365,O202306100172,P155,2,0.26,0.21,2324.92,-32.96,1298.26,977.19,True
OD0000366,O202306100172,P104,4,0.15,0.21,1746.39,187.3,424.5,314.0,False
OD0000367,O202301240173,P143,3,0.05,0.21,1399.26,-435.71,405.76,288.65,True
OD0000368,O202301240173,P144,1,0.25,0.21,628.75,-33.97,692.84,553.6,True
OD0000369,O202503160174,P126,2,0.0,0.21,2367.51,627.3,978.31,664.66,False
OD0000370,O202503160174,P114,3,0.1,0.21,4339.16,1252.27,1328.18,777.94,False
OD0000371,O202503160174,P126,3,0.1,0.21,3196.14,647.46,978.31,664.66,False
OD0000372,O202503160174,P105,3,0.2,0.21,701.78,120.23,241.66,153.25,False
OD0000373,O202405210175,P141,5,0.25,0.21,6411.4,390.47,1412.98,981.64,False
OD0000374,O202405210175,P135,4,0.13,0.21,3089.04,644.81,733.6,477.03,False
OD0000375,O202410250176,P117,4,0.24,0.21,913.57,60.49,248.36,173.63,False
OD0000376,O202410250176,P107,4,0.0,0.21,616.62,149.24,127.4,90.09,False
OD0000377,O202410250176,P123,5,0.12,0.21,7018.26,2033.96,1318.23,753.25,False
OD0000378,O202410250176,P158,3,0.26,0.21,1248.36,185.58,464.73,282.04,False
OD0000379,O202312220177,P148,2,0.12,0.21,885.47,125.23,415.79,303.28,False
OD0000380,O202312220177,P122,2,0.28,0.21,1285.93,116.99,738.02,472.88,False
OD0000381,O202507230178,P136,4,0.29,0.21,5079.38,-212.97,1478.11,1102.7,True
OD0000382,O202507230178,P121,1,0.07,0.21,344.76,-156.06,306.37,180.88,True
OD0000383,O202507230178,P153,2,0.27,0.21,2383.99,-94.94,1349.48,1032.59,True
OD0000384,O202310220179,P142,1,0.02,0.21,1173.33,347.22,989.48,622.47,False
OD0000385,O202412310180,P134,1,0.0,0.21,103.3,20.57,85.37,64.8,False
OD0000386,O202412270181,P129,3,0.1,0.21,3289.12,957.19,1006.77,587.03,False
OD0000387,O202412270181,P132,2,0.19,0.21,1010.58,203.99,515.55,315.6,False
OD0000388,O202510090182,P157,5,0.0,0.21,1034.85,201.3,171.05,130.79,False
OD0000389,O202312260183,P105,5,0.19,0.21,1184.25,212.47,241.66,153.25,False
OD0000390,O202312260183,P138,3,0.07,0.21,1128.8,230.72,334.37,234.059,False
OD0000391,O202502050184,P142,1,0.12,0.21,1053.6,248.27,989.48,622.47,False
OD0000392,O202502050184,P149,4,0.17,0.21,1543.25,410.73,384.16,216.17,False
OD0000393,O202402160185,P133,3,0.13,0.21,2016.76,493.42,638.6,391.11,False
OD0000394,O202402160185,P158,2,0.19,0.21,910.96,188.78,464.73,282.04,False
OD0000395,O202402160185,P120,4,0.16,0.21,5928.09,951.17,1458.11,987.02,False
OD0000396,O202212150186,P140,1,0.11,0.21,1376.82,242.92,1278.5,894.9499999999999,False
OD0000397,O202212150186,P160,1,0.14,0.21,1063.99,232.32,1022.48,647.01,False
OD0000398,O202503180187,P127,2,0.13,0.21,1081.63,269.69,513.74,312.11,False
OD0000399,O202507080188,P133,5,0.18,0.21,3168.09,662.71,638.6,391.11,False
OD0000400,O202507080188,P118,3,0.12,0.21,2550.35,274.96,798.38,610.92,False
OD0000401,O202507080188,P116,1,0.0,0.21,930.72,230.76,769.19,538.433,False
OD0000402,O202507080188,P134,3,0.21,0.21,244.82,7.93,85.37,64.8,False
OD0000403,O202301140189,P130,3,0.21,0.21,3381.25,680.56,1179.08,704.62,False
OD0000404,O202301140189,P138,5,0.0,0.21,2022.94,501.55,334.37,234.059,False
OD0000405,O202301140189,P106,2,0.0,0.21,3080.1,631.84,1272.77,956.85,False
OD0000406,O202301140189,P149,1,0.03,0.21,450.89,156.47,384.16,216.17,False
OD0000407,O202302110190,P123,1,0.15,0.21,1355.8,367.25,1318.23,753.25,False
OD0000408,O202302110190,P119,1,0.2,0.21,1118.24,204.04,1155.21,720.13,False
OD0000409,O202405240191,P101,1,0.26,0.21,998.29,172.94,1114.91,652.09,False
OD0000410,O202302150192,P105,5,0.0,0.21,1462.04,442.05,241.66,153.25,False
OD0000411,O202302150192,P112,2,0.13,0.21,739.56,119.43,351.27,245.889,False
OD0000412,O202402270193,P119,4,0.09,0.21,5088.01,1324.44,1155.21,720.13,False
OD0000413,O202402270193,P130,3,0.09,0.21,3894.85,1105.03,1179.08,704.62,False
OD0000414,O202510290194,P105,1,0.3,0.21,204.69,15.91,241.66,153.25,False
OD0000415,O202510290194,P115,5,0.24,0.21,1846.01,-29.03,401.48,310.93,True
OD0000416,O202403180195,P146,4,0.14,0.21,2759.21,621.46,662.89,414.72,False
OD0000417,O202302250196,P122,5,0.19,0.21,3616.67,624.58,738.02,472.88,False
OD0000418,O202302250196,P118,3,0.18,0.21,2376.46,131.25,798.38,610.92,False
OD0000419,O202411220197,P114,1,0.2,0.21,1285.68,284.6,1328.18,777.94,False
OD0000420,O202309280198,P124,5,0.16,0.21,1022.96,153.52,201.29,138.38,False
OD0000421,O202501170199,P114,1,0.04,0.21,1542.81,497.11,1328.18,777.94,False
OD0000422,O202502070200,P150,3,0.2,0.21,1472.3,7.69,506.99,403.03,False
OD0000423,O202502070200,P104,4,0.19,0.21,1664.21,119.38,424.5,314.0,False
OD0000424,O202502070200,P147,2,0.09,0.21,3079.38,392.84,1398.32,1076.05,False
OD0000425,O202502070200,P153,3,0.25,0.21,3673.96,-61.44,1349.48,1032.59,True
OD0000426,O202411220201,P129,1,0.0,0.21,1218.19,419.74,1006.77,587.03,False
OD0000427,O202411220201,P124,4,0.25,0.21,730.68,50.35,201.29,138.38,False
OD0000428,O202507250202,P109,3,0.24,0.21,1170.2,151.17,424.17,271.98,False
OD0000429,O202507250202,P147,4,0.17,0.21,5617.33,338.22,1398.32,1076.05,False
OD0000430,O202308140203,P119,3,0.21,0.21,3312.8,577.46,1155.21,720.13,False
OD0000431,O202308140203,P152,5,0.0,0.21,7583.92,2588.4,1253.54,735.86,False
OD0000432,O202507240204,P123,5,0.04,0.21,7656.28,2561.25,1318.23,753.25,False
OD0000433,O202507240204,P112,4,0.25,0.21,1275.11,70.25,351.27,245.889,False
OD0000434,O202302140205,P105,5,0.09,0.21,1330.46,333.3,241.66,153.25,False
OD0000435,O202302140205,P101,2,0.23,0.21,2077.52,412.78,1114.91,652.09,False
OD0000436,O202504060206,P134,5,0.0,0.21,516.49,102.85,85.37,64.8,False
OD0000437,O202504060206,P127,3,0.15,0.21,1585.14,373.71,513.74,312.11,False
OD0000438,O202504060206,P140,3,0.19,0.21,3759.17,421.91,1278.5,894.9499999999999,False
OD0000439,O202504060206,P147,1,0.12,0.21,1488.93,154.47,1398.32,1076.05,False
OD0000440,O202303190207,P148,2,0.04,0.21,965.96,191.76,415.79,303.28,False
OD0000441,O202405060208,P112,1,0.26,0.21,314.53,14.05,351.27,245.889,False
OD0000442,O202405060208,P157,5,0.21,0.21,817.53,21.7,171.05,130.79,False
OD0000443,O202405060208,P103,5,0.05,0.21,4863.82,950.64,846.25,613.81,False
OD0000444,O202409150209,P109,2,0.0,0.21,1026.49,304.38,424.17,271.98,False
OD0000445,O202409150209,P137,3,0.23,0.21,4014.88,349.28,1436.4,989.6,False
OD0000446,O202307110210,P119,4,0.25,0.21,4193.41,585.11,1155.21,720.13,False
OD0000447,O202307110210,P155,1,0.09,0.21,1429.51,204.23,1298.26,977.19,False
OD0000448,O202509020211,P152,4,0.27,0.21,4429.01,716.9,1253.54,735.86,False
OD0000449,O202405010212,P108,4,0.01,0.21,544.47,112.13,113.63,84.46,False
OD0000450,O202301300213,P148,4,0.19,0.21,1630.06,134.04,415.79,303.28,False
OD0000451,O202301300213,P130,4,0.05,0.21,5421.41,1662.02,1179.08,704.62,False
OD0000452,O202503240214,P128,1,0.3,0.21,297.4,-22.79,351.12,268.57,True
OD0000453,O202507160215,P158,3,0.0,0.21,1686.97,548.07,464.73,282.04,False
OD0000454,O202507160215,P113,2,0.24,0.21,596.56,-5.89,324.36,249.46,True
OD0000455,O202410020216,P145,3,0.27,0.21,1073.58,-48.89,405.14,312.05,True
OD0000456,O202410020216,P143,4,0.08,0.21,1806.77,338.6,405.76,288.65,False
OD0000457,O202410020216,P148,3,0.09,0.21,1373.48,225.27,415.79,303.28,False
OD0000458,O202410020216,P125,4,0.19,0.21,5672.43,412.0,1446.9,1068.99,False
OD0000459,O202409080217,P127,5,0.04,0.21,2983.8,905.4,513.74,312.11,False
OD0000460,O202409080217,P133,3,0.0,0.21,2318.12,-1113.7,638.6,391.11,True
OD0000461,O202409080217,P158,1,0.03,0.21,545.45,168.75,464.73,282.04,False
OD0000462,O202403170218,P117,2,0.08,0.21,552.95,109.72,248.36,173.63,False
OD0000463,O202403170218,P102,4,0.24,0.21,210.96,13.76,57.35,40.145,False
OD0000464,O202403170218,P113,2,0.0,0.21,784.95,149.8,324.36,249.46,False
OD0000465,O202403170218,P143,5,0.07,0.21,2283.01,443.53,405.76,288.65,False
OD0000466,O202502060219,P111,2,0.06,0.21,852.5,241.73,374.76,231.41,False
OD0000467,O202502060219,P122,1,0.0,0.21,893.0,265.14,738.02,472.88,False
OD0000468,O202502060219,P131,4,0.14,0.21,2591.26,738.22,622.54,350.83,False
OD0000469,O202403240220,P128,1,0.0,0.21,424.86,82.55,351.12,268.57,False
OD0000470,O202403240220,P103,1,0.18,0.21,839.65,80.12,846.25,613.81,False
OD0000471,O202403240220,P108,5,0.05,0.21,653.09,117.44,113.63,84.46,False
OD0000472,O202403240220,P132,5,0.19,0.21,2526.45,509.98,515.55,315.6,False
OD0000473,O202503080221,P120,5,0.03,0.21,8556.92,2136.73,1458.11,987.02,False
OD0000474,O202303160222,P138,4,0.27,0.21,1181.4,40.12,334.37,234.059,False
OD0000475,O202303160222,P106,3,0.1,0.21,4158.14,565.93,1272.77,956.85,False
OD0000476,O202409140223,P142,1,0.11,0.21,1065.57,258.17,989.48,622.47,False
OD0000477,O202409140223,P130,3,0.0,0.21,4280.06,1423.38,1179.08,704.62,False
OD0000478,O202401130224,P160,2,0.17,0.21,2053.75,403.3,1022.48,647.01,False
OD0000479,O202408310225,P143,5,0.08,0.21,2258.46,423.25,405.76,288.65,False
OD0000480,O202408310225,P141,3,0.0,0.21,5129.12,1294.02,1412.98,981.64,False
OD0000481,O202503270226,P106,2,0.21,0.21,2433.28,97.28,1272.77,956.85,False
OD0000482,O202503270226,P120,1,0.09,0.21,1605.52,339.86,1458.11,987.02,False
OD0000483,O202301060227,P126,3,0.14,0.21,3054.09,530.06,978.31,664.66,False
OD0000484,O202304290228,P129,2,0.26,0.21,1802.92,315.96,1006.77,587.03,False
OD0000485,O202304290228,P105,1,0.06,0.21,274.86,73.91,241.66,153.25,False
OD0000486,O202304290228,P119,5,0.06,0.21,6569.68,1828.84,1155.21,720.13,False
OD0000487,O202301200229,P103,5,0.12,0.21,4505.43,654.45,846.25,613.81,False
OD0000488,O202510130230,P121,4,0.28,0.21,1067.64,158.83,306.37,180.88,False
OD0000489,O202510130230,P146,5,0.13,0.21,3489.12,809.97,662.89,414.72,False
OD0000490,O202509200231,P128,5,0.0,0.21,2124.28,412.75,351.12,268.57,False
OD0000491,O202309300232,P156,1,0.0,0.21,1678.86,481.56,1387.49,905.93,False
OD0000492,O202309300232,P136,2,0.04,0.21,3433.95,632.57,1478.11,1102.7,False
OD0000493,O202503060233,P131,3,0.09,0.21,2056.44,647.04,622.54,350.83,False
OD0000494,O202301150234,P102,5,0.07,0.21,322.68,65.95,57.35,40.145,False
OD0000495,O202301150234,P113,4,0.29,0.21,1114.63,-76.66,324.36,249.46,True
OD0000496,O202301150234,P109,5,0.12,0.21,2258.28,506.45,424.17,271.98,False
OD0000497,O202303310235,P126,1,0.1,0.21,1065.38,215.82,978.31,664.66,False
OD0000498,O202303310235,P128,2,0.1,0.21,764.74,94.88,351.12,268.57,False
OD0000499,O202307100236,P125,3,0.05,0.21,4989.63,916.7,1446.9,1068.99,False
OD0000500,O202307100236,P152,5,0.17,0.21,6294.65,1522.89,1253.54,735.86,False
OD0000501,O202311280237,P134,2,0.0,0.21,206.6,41.14,85.37,64.8,False
OD0000502,O202311280237,P154,3,0.2,0.21,473.79,14.19,163.15,125.79,False
OD0000503,O202311280237,P150,4,0.19,0.21,1987.6,30.53,506.99,403.03,False
OD0000504,O202501230238,P119,5,0.0,0.21,6989.02,2175.4,1155.21,720.13,False
OD0000505,O202408060239,P134,3,0.09,0.21,282.0,38.66,85.37,64.8,False
OD0000506,O202409160240,P159,1,0.25,0.21,385.79,21.26,425.11,297.577,False
OD0000507,O202409160240,P158,2,0.3,0.21,787.25,86.54,464.73,282.04,False
OD0000508,O202311050241,P152,4,0.06,0.21,5703.11,1769.87,1253.54,735.86,False
OD0000509,O202311050241,P138,2,0.0,0.21,809.18,200.62,334.37,234.059,False
OD0000510,O202311050241,P133,1,0.03,0.21,749.52,228.33,638.6,391.11,False
OD0000511,O202409210242,P132,4,0.04,0.21,2395.45,717.31,515.55,315.6,False
OD0000512,O202508310243,P104,4,0.13,0.21,1787.48,221.26,424.5,314.0,False
OD0000513,O202301200244,P149,3,0.0,0.21,1394.5,503.97,384.16,216.17,False
OD0000514,O202301200244,P105,5,0.16,0.21,1228.12,-373.08,241.66,153.25,True
OD0000515,O202303090245,P149,1,0.03,0.21,450.89,156.47,384.16,216.17,False
OD0000516,O202401310246,P144,2,0.08,0.21,1542.54,167.63,692.84,553.6,False
OD0000517,O202401310246,P102,3,0.02,0.21,204.02,48.17,57.35,40.145,False
OD0000518,O202401310246,P147,2,0.23,0.21,2605.63,1.31,1398.32,1076.05,False
OD0000519,O202404040247,P143,5,0.26,0.21,1816.59,58.06,405.76,288.65,False
OD0000520,O202403040248,P132,2,0.07,0.21,1160.3,327.72,515.55,315.6,False
OD0000521,O202403040248,P127,3,0.02,0.21,1827.58,574.07,513.74,312.11,False
OD0000522,O202503030249,P159,3,0.17,0.21,1280.81,165.79,425.11,297.577,False
OD0000523,O202503030249,P107,3,0.19,0.21,374.59,39.31,127.4,90.09,False
OD0000524,O202503030249,P113,2,0.28,0.21,565.16,-31.84,324.36,249.46,True
OD0000525,O202406110250,P132,1,0.19,0.21,505.29,102.0,515.55,315.6,False
OD0000526,O202406110250,P119,5,0.3,0.21,4892.31,442.58,1155.21,720.13,False
OD0000527,O202211300251,P144,5,0.26,0.21,3101.84,-204.49,692.84,553.6,True
OD0000528,O202307240252,P134,2,0.11,0.21,183.87,22.36,85.37,64.8,False
OD0000529,O202312230253,P135,5,0.27,0.21,3239.94,292.49,733.6,477.03,False
OD0000530,O202312230253,P126,4,0.17,0.21,3930.07,589.35,978.31,664.66,False
OD0000531,O202303210254,P155,5,0.22,0.21,6126.49,177.26,1298.26,977.19,False
OD0000532,O202303210254,P156,4,0.2,0.21,5372.36,816.25,1387.49,905.93,False
OD0000533,O202303210254,P141,4,0.11,0.21,6086.55,1103.65,1412.98,981.64,False
OD0000534,O202311020255,P119,5,0.11,0.21,6220.23,1540.03,1155.21,720.13,False
OD0000535,O202311020255,P129,3,0.27,0.21,2667.84,443.74,1006.77,587.03,False
OD0000536,O202311020255,P131,2,0.24,0.21,1144.98,244.6,622.54,350.83,False
OD0000537,O202311020255,P102,1,0.1,0.21,62.45,11.47,57.35,40.145,False
OD0000538,O202506100256,P127,5,0.0,0.21,3108.13,1008.15,513.74,312.11,False
OD0000539,O202506100256,P116,4,0.27,0.21,2717.7,92.3,769.19,538.433,False
OD0000540,O202506100256,P137,2,0.23,0.21,2676.59,232.86,1436.4,989.6,False
OD0000541,O202410240257,P147,2,0.17,0.21,2808.67,169.11,1398.32,1076.05,False
OD0000542,O202410240257,P122,4,0.0,0.21,3572.02,1060.56,738.02,472.88,False
OD0000543,O202410240257,P153,5,0.11,0.21,7266.28,842.24,1349.48,1032.59,False
OD0000544,O202410240257,P101,3,0.29,0.21,2873.46,418.49,1114.91,652.09,False
OD0000545,O202304260258,P109,1,0.0,0.21,513.25,152.19,424.17,271.98,False
OD0000546,O202304260258,P152,4,0.18,0.21,4975.05,1168.17,1253.54,735.86,False
OD0000547,O202304260258,P133,5,0.29,0.21,2743.11,311.48,638.6,391.11,False
OD0000548,O202304260258,P150,2,0.25,0.21,920.19,-45.57,506.99,403.03,True
OD0000549,O202507080259,P153,4,0.23,0.21,5029.24,26.04,1349.48,1032.59,False
OD0000550,O202507080259,P134,5,0.24,0.21,392.53,0.41,85.37,64.8,False
OD0000551,O202507080259,P139,5,0.25,0.21,384.33,-12.62,84.7,66.05,True
OD0000552,O202509150260,P101,4,0.0,0.21,5396.16,1851.28,1114.91,652.09,False
OD0000553,O202509150260,P142,1,0.08,0.21,1101.49,287.85,989.48,622.47,False
OD0000554,O202509150260,P119,5,0.0,0.21,6989.02,2175.4,1155.21,720.13,False
OD0000555,O202303180261,P155,4,0.0,0.21,6283.58,1284.28,1298.26,977.19,False
OD0000556,O202303180261,P157,3,0.12,0.21,546.4,59.2,171.05,130.79,False
OD0000557,O202301250262,P149,2,0.16,0.21,780.92,213.05,384.16,216.17,False
OD0000558,O202301250262,P138,4,0.06,0.21,1521.25,321.0,334.37,234.059,False
OD0000559,O202301250262,P124,1,0.08,0.21,224.08,46.81,201.29,138.38,False
OD0000560,O202409240263,P145,4,0.05,0.21,1862.83,-437.0,405.14,312.05,True
OD0000561,O202510020264,P111,5,0.02,0.21,2221.95,679.27,374.76,231.41,False
OD0000562,O202510020264,P116,2,0.11,0.21,1656.68,292.29,769.19,538.433,False
OD0000563,O202409280265,P128,4,0.0,0.21,1699.42,330.2,351.12,268.57,False
OD0000564,O202409280265,P140,1,0.04,0.21,1485.11,332.41,1278.5,894.9499999999999,False
OD0000565,O202409280265,P108,1,0.1,0.21,123.74,17.81,113.63,84.46,False
OD0000566,O202301190266,P111,1,0.02,0.21,444.39,135.85,374.76,231.41,False
OD0000567,O202301190266,P139,5,0.29,0.21,363.83,-29.56,84.7,66.05,True
OD0000568,O202301190266,P106,2,0.0,0.21,3080.1,631.84,1272.77,956.85,False
OD0000569,O202412170267,P103,3,0.0,0.21,3071.89,697.32,846.25,613.81,False
OD0000570,O202412170267,P125,1,0.19,0.21,1418.11,103.0,1446.9,1068.99,False
OD0000571,O202411150268,P131,3,0.08,0.21,2079.03,665.72,622.54,350.83,False
OD0000572,O202409020269,P120,3,0.0,0.21,5292.94,1413.27,1458.11,987.02,False
OD0000573,O202409020269,P116,2,0.1,0.21,1675.3,307.68,769.19,538.433,False
OD0000574,O202305140270,P127,3,0.03,0.21,1808.93,558.65,513.74,312.11,False
OD0000575,O202305140270,P126,2,0.0,0.21,2367.51,627.3,978.31,664.66,False
OD0000576,O202402180271,P133,4,0.15,0.21,2627.2,606.8,638.6,391.11,False
OD0000577,O202407010272,P160,3,0.1,0.21,3340.44,819.67,1022.48,647.01,False
OD0000578,O202409130273,P142,1,0.0,0.21,1197.27,367.01,989.48,622.47,False
OD0000579,O202409130273,P127,3,0.08,0.21,1715.69,-722.38,513.74,312.11,True
OD0000580,O202507040274,P128,5,0.24,0.21,1614.45,-8.59,351.12,268.57,True
OD0000581,O202507040274,P131,4,0.03,0.21,2922.7,1012.14,622.54,350.83,False
OD0000582,O202403220275,P120,3,0.0,0.21,5292.94,1413.27,1458.11,987.02,False
OD0000583,O202212050276,P160,4,0.18,0.21,4058.02,765.69,1022.48,647.01,False
OD0000584,O202509090277,P123,1,0.2,0.21,1276.05,301.33,1318.23,753.25,False
OD0000586,O202311200278,P114,5,0.21,0.21,6348.04,1356.61,1328.18,777.94,False
OD0000587,O202311200278,P126,3,0.0,0.21,3551.27,940.95,978.31,664.66,False
OD0000588,O202406220279,P130,1,0.0,0.21,1426.69,474.46,1179.08,704.62,False
OD0000589,O202307140280,P107,2,0.29,0.21,218.9,0.73,127.4,90.09,False
OD0000590,O202307140280,P118,2,0.08,0.21,1777.51,247.18,798.38,610.92,False
OD0000591,O202311270281,P140,5,0.0,0.21,7734.93,1917.75,1278.5,894.9499999999999,False
OD0000592,O202307300282,P142,1,0.28,0.21,862.03,89.96,989.48,622.47,False
OD0000593,O202307300282,P125,2,0.2,0.21,2801.2,177.06,1446.9,1068.99,False
OD0000594,O202307300282,P143,2,0.24,0.21,746.27,39.46,405.76,288.65,False
OD0000595,O202401210283,P115,2,0.13,0.21,845.28,76.72,401.48,310.93,False
OD0000596,O202401210283,P151,1,0.0,0.21,783.17,194.18,647.25,453.075,False
OD0000597,O202211290284,P159,5,0.09,0.21,2340.44,446.37,425.11,297.577,False
