order_id,order_date,customer_id,region_id,ship_mode,payment_method,delivery_time_days,shipping_cost,order_priority
O202510180336,10/18/2025,CUST_1703,R03,Overnight,Mastercard,1,1.05,Medium
O202501280337,1/28/2025,CUST_1261,R03,Standard,iDEAL,10,11.65,Urgent
O202407020338,7/2/2024,CUST_1325,R01,Express,Bancontact,3,11.52,Low
O202504010339,4/1/2025,CUST_1439,R02,Overnight,Visa,1,7.37,High
O202501080340,1/8/2025,CUST_1598,R03,Express,PayPal,2,13.82,High
O202311180341,11/18/2023,CUST_1826,R04,Economy,SEPA,9,10.9,Low
O202311280342,11/28/2023,CUST_1048,R02,Express,Bancontact,2,4.46,Low
O202509160343,9/16/2025,CUST_1575,R01,Express,SEPA,1,8.87,Low
O202509280344,9/28/2025,CUST_1366,R05,Overnight,SEPA,1,7.43,Medium
O202303070345,3/7/2023,CUST_1697,R01,Overnight,SEPA,1,15.84,Low
O202403040346,3/4/2024,CUST_1420,R04,Express,Visa,2,8.39,Low
O202408070347,8/7/2024,CUST_1251,R03,Economy,Mastercard,6,1.44,Medium
O202505200348,5/20/2025,CUST_2078,R04,Economy,Visa,5,9.67,Medium
O202403080349,3/8/2024,CUST_1998,R02,Economy,SEPA,7,2.15,Medium
O202408230350,8/23/2024,CUST_1463,R01,Express,Visa,1,15.25,Low
O202508310351,8/31/2025,CUST_2018,R01,Express,Visa,2,13.69,Low
O202510100352,10/10/2025,CUST_1252,R01,Express,Mastercard,1,0.47,High
O202409160353,9/16/2024,CUST_1850,R02,Standard,Mastercard,9,0.21,Medium
O202412120354,12/12/2024,CUST_1056,R04,Economy,SEPA,11,4.52,Low
O202307040355,7/4/2023,CUST_1851,R01,Standard,SEPA,6,9.73,Low
O202308020356,8/2/2023,CUST_1119,R02,Overnight,iDEAL,1,1.96,Low
O202406100357,6/10/2024,CUST_1223,R05,Express,Mastercard,2,5.47,High
O202308130358,8/13/2023,CUST_1835,R04,Express,Visa,3,3.44,Low
O202509010359,9/1/2025,CUST_1889,R02,Express,Bancontact,2,6.67,High
O202404060360,4/6/2024,CUST_1075,R05,Express,iDEAL,3,11.92,Low
O202212140361,12/14/2022,CUST_1253,R04,Express,Bancontact,2,12.61,High
O202509290362,9/29/2025,CUST_1197,R02,Economy,Mastercard,10,0.29,High
O202312010363,12/1/2023,CUST_1197,R04,Overnight,Bancontact,1,9.69,High
O202412310364,12/31/2024,CUST_1316,R04,Standard,PayPal,10,15.2,Medium
O202404040365,4/4/2024,CUST_1494,R01,Standard,Visa,8,2.93,Low
O202306110366,6/11/2023,CUST_2088,R04,Express,Visa,3,2.27,Medium
O202510100367,10/10/2025,CUST_1541,R05,Economy,Visa,5,14.3,High
O202510160368,10/16/2025,CUST_1917,R04,Overnight,PayPal,1,13.76,Low
O202510180369,10/18/2025,CUST_1280,R03,Standard,Mastercard,6,9.8,High
O202302180370,2/18/2023,CUST_1210,R01,Express,SEPA,2,13.11,Low
O202411240371,11/24/2024,CUST_2157,R02,Overnight,PayPal,1,14.91,Medium
O202505160372,5/16/2025,CUST_1523,R03,Express,Visa,3,9.95,Medium
O202503110373,3/11/2025,CUST_2117,R03,Economy,PayPal,12,12.11,Medium
O202505230374,5/23/2025,CUST_1586,R05,Express,iDEAL,2,10.16,Low
O202403230375,3/23/2024,CUST_1301,R01,Standard,Visa,7,7.98,Low
O202312040376,12/4/2023,CUST_1359,R04,Standard,Mastercard,6,2.25,Urgent
O202502050377,2/5/2025,CUST_1401,R01,Express,iDEAL,3,8.9,Medium
O202501240378,1/24/2025,CUST_1242,R04,Express,Visa,3,11.95,Low
O202402110379,2/11/2024,CUST_2065,R04,Overnight,SEPA,1,14.48,Medium
O202403140380,3/14/2024,CUST_2066,R03,Economy,iDEAL,4,15.65,High
O202410060381,10/6/2024,CUST_1835,R02,Express,SEPA,3,5.44,Low
O202308290382,8/29/2023,CUST_1851,R01,Standard,SEPA,6,4.24,Low
O202412230383,12/23/2024,CUST_1271,R03,Overnight,Bancontact,1,14.73,Medium
O202212010384,12/1/2022,CUST_2151,R04,Express,Visa,3,14.07,Medium
O202510180385,10/18/2025,CUST_1643,R01,Standard,PayPal,6,6.36,Medium
O202403070386,3/7/2024,CUST_1232,R05,Standard,PayPal,10,13.63,Medium
O202507070387,7/7/2025,CUST_1459,R01,Standard,SEPA,9,6.23,Urgent
O202303090388,3/9/2023,CUST_1113,R02,Express,iDEAL,1,10.66,Low
O202409160389,9/16/2024,CUST_1053,R01,Standard,Bancontact,9,10.34,High
O202406230390,6/23/2024,CUST_1150,R01,Standard,Bancontact,8,13.76,Low
O202312070391,12/7/2023,CUST_2199,R04,Economy,Bancontact,14,11.64,Medium
O202405270392,5/27/2024,CUST_1090,R01,Express,Bancontact,2,6.23,High
O202505080393,5/8/2025,CUST_1287,R03,Express,SEPA,1,5.5,Low
O202305080394,5/8/2023,CUST_2008,R04,Express,Visa,1,14.87,High
O202404230395,4/23/2024,CUST_1047,R03,Standard,SEPA,9,15.48,Medium
O202312210396,12/21/2023,CUST_2192,R04,Standard,Mastercard,7,14.84,Medium
O202410070397,10/7/2024,CUST_1822,R02,Express,iDEAL,1,3.27,Medium
O202305280398,5/28/2023,CUST_1266,R03,Standard,Bancontact,5,6.73,Low
O202408120399,8/12/2024,CUST_1272,R04,Express,iDEAL,3,6,Medium
O202401210400,1/21/2024,CUST_1917,R02,Economy,iDEAL,8,9.45,Medium
O202310120401,10/12/2023,CUST_1614,R01,Standard,Mastercard,8,0.69,High
O202504020402,4/2/2025,CUST_1565,R05,Standard,Mastercard,8,3.99,High
O202501240403,1/24/2025,CUST_1964,R02,Express,Bancontact,3,10.64,Medium
O202311180404,11/18/2023,CUST_1154,R01,Express,SEPA,1,14.26,Low
O202511030405,11/3/2025,CUST_1586,R02,Economy,Mastercard,8,15.53,Medium
O202409270406,9/27/2024,CUST_2007,R04,Express,Visa,2,3.69,Low
O202403120407,3/12/2024,CUST_1076,R03,Standard,SEPA,7,5.4,Low
O202505090408,5/9/2025,CUST_1047,R04,Economy,iDEAL,12,6.84,Medium
O202307020409,7/2/2023,CUST_1929,R04,Economy,Visa,10,7.92,Urgent
O202509270410,9/27/2025,CUST_1301,R01,Overnight,Visa,1,8.62,High
O202310170411,10/17/2023,CUST_1370,R04,Economy,PayPal,9,1.37,Urgent
O202411190412,11/19/2024,CUST_1031,R01,Standard,Bancontact,5,6.46,Medium
O202303300413,3/30/2023,CUST_1442,R03,Standard,iDEAL,6,6.35,Urgent
O202301200414,1/20/2023,CUST_2142,R05,Express,Bancontact,3,4.61,Low
O202212040415,12/4/2022,CUST_1325,R03,Standard,Visa,7,15.17,Medium
O202402140416,2/14/2024,CUST_1650,R03,Economy,iDEAL,8,4.66,Medium
O202407030417,7/3/2024,CUST_1253,R02,Economy,Visa,8,9.99,Low
O202505260418,5/26/2025,CUST_1386,R04,Standard,PayPal,6,8.68,Urgent
O202501080419,1/8/2025,CUST_2044,R04,Standard,Visa,10,14.9,Urgent
O202405160420,5/16/2024,CUST_1913,R02,Standard,Visa,10,15.53,Urgent
O202510250421,10/25/2025,CUST_2009,R03,Standard,Mastercard,9,6.96,Urgent
O202309120422,9/12/2023,CUST_1266,R01,Standard,iDEAL,6,11.96,Medium
O202510250423,10/25/2025,CUST_1626,R01,Express,SEPA,1,12.64,Low
O202302150424,2/15/2023,CUST_1552,R01,Economy,Visa,9,6.22,Medium
O202409100425,9/10/2024,CUST_1936,R01,Standard,SEPA,5,14.35,Medium
O202410020426,10/2/2024,CUST_1154,R05,Overnight,Mastercard,1,6.27,Low
O202501160427,1/16/2025,CUST_1402,R03,Overnight,Visa,1,4.69,Medium
O202403200428,3/20/2024,CUST_1705,R05,Express,Visa,1,3.1,Low
O202305310429,5/31/2023,CUST_1697,R03,Express,PayPal,1,14.61,Medium
O202510270430,10/27/2025,CUST_1253,R04,Express,PayPal,2,9.18,Urgent
O202401280431,1/28/2024,CUST_1523,R01,Standard,iDEAL,10,3.57,Low
O202306060432,6/6/2023,CUST_2147,R03,Overnight,PayPal,1,10.3,Low
O202404220433,4/22/2024,CUST_1792,R01,Standard,iDEAL,7,12.33,Low
O202404190434,4/19/2024,CUST_1465,R01,Express,PayPal,3,14,Low
O202304020435,4/2/2023,CUST_1232,R04,Standard,Bancontact,6,8.32,Medium
O202409140436,9/14/2024,CUST_2192,R04,Overnight,Visa,1,13.38,Medium
O202501160437,1/16/2025,CUST_1630,R02,Overnight,PayPal,1,5.21,Low
O202312200438,12/20/2023,CUST_1220,R04,Economy,Mastercard,9,3.42,Urgent
O202507020439,7/2/2025,CUST_1146,R02,Express,Visa,2,5.06,High
O202404280440,4/28/2024,CUST_1307,R02,Overnight,Visa,1,0.56,Low
O202310300441,10/30/2023,CUST_1936,R03,Standard,iDEAL,5,8.35,Low
O202303040442,3/4/2023,CUST_1270,R04,Standard,PayPal,7,13.47,Low
O202410140443,10/14/2024,CUST_1165,R03,Express,PayPal,3,12.91,Urgent
O202503020444,3/2/2025,CUST_1120,R01,Standard,iDEAL,8,7.17,Urgent
O202405260445,5/26/2024,CUST_1754,R03,Express,Bancontact,3,5.38,Medium
O202405260446,5/26/2024,CUST_2109,R01,Economy,iDEAL,10,12.71,Low
O202406120447,6/12/2024,CUST_1418,R03,Overnight,iDEAL,1,15.43,Medium
O202503260448,3/26/2025,CUST_1681,R01,Express,Visa,1,0.68,Low
O202412020449,12/2/2024,CUST_1471,R04,Standard,Mastercard,6,13.17,High
O202408290450,8/29/2024,CUST_1650,R02,Express,Visa,2,0.54,Medium
O202503210451,3/21/2025,CUST_2138,R03,Economy,Visa,8,13.58,Low
O202412240452,12/24/2024,CUST_1791,R04,Express,Bancontact,3,3.54,Urgent
O202504220453,4/22/2025,CUST_1600,R03,Express,SEPA,1,13.49,Medium
O202310100454,10/10/2023,CUST_1756,R05,Express,Visa,3,12.98,Medium
O202306050455,6/5/2023,CUST_1274,R04,Standard,Mastercard,6,14.01,Medium
O202211150456,11/15/2022,CUST_1625,R02,Standard,Bancontact,8,1.43,Medium
O202502280457,2/28/2025,CUST_1753,R04,Express,Mastercard,3,5.5,Low
O202310050458,10/5/2023,CUST_1373,R03,Standard,SEPA,5,2.82,Medium
O202410170459,10/17/2024,CUST_1984,R04,Overnight,PayPal,1,5.79,Medium
O202404280460,4/28/2024,CUST_1991,R03,Express,Mastercard,3,5.19,Low
O202305040461,5/4/2023,CUST_2047,R04,Express,SEPA,3,1.63,High
O202311080462,11/8/2023,CUST_1901,R02,Economy,Bancontact,6,10.97,Medium
O202504260463,4/26/2025,CUST_1445,R03,Standard,PayPal,6,9.2,Low
O202401130464,1/13/2024,CUST_1589,R03,Standard,SEPA,8,10.48,Low
O202304040465,4/4/2023,CUST_1850,R04,Standard,iDEAL,6,2.66,Medium
O202411140466,11/14/2024,CUST_1501,R04,Overnight,iDEAL,1,4.26,High
O202507290467,7/29/2025,CUST_2147,R04,Express,Mastercard,2,15.02,Low
O202409120468,9/12/2024,CUST_1535,R05,Standard,Visa,8,11.56,Medium
O202505040469,5/4/2025,CUST_2199,R04,Standard,Mastercard,9,1.11,High
O202409090470,9/9/2024,CUST_1290,R04,Standard,Bancontact,10,7.82,Low
O202308110471,8/11/2023,CUST_2187,R04,Express,Mastercard,1,12.01,High
O202308030472,8/3/2023,CUST_1812,R03,Economy,Visa,4,2.76,High
O202404270473,4/27/2024,CUST_2136,R04,Standard,Visa,10,8.27,Low
O202504160474,4/16/2025,CUST_1716,R04,Economy,SEPA,9,5.7,Medium
O202510310475,10/31/2025,CUST_1808,R01,Standard,Mastercard,5,4.82,Urgent
O202304170476,4/17/2023,CUST_2117,R01,Standard,Bancontact,5,13.91,Medium
O202305110477,5/11/2023,CUST_1047,R03,Economy,iDEAL,6,11.64,Low
O202410140478,10/14/2024,CUST_1241,R02,Overnight,Mastercard,1,10.43,Medium
O202509130479,9/13/2025,CUST_1395,R01,Standard,Visa,6,9.2,Urgent
O202304190480,4/19/2023,CUST_1431,R04,Standard,iDEAL,5,0.77,Medium
O202309070481,9/7/2023,CUST_1237,R04,Express,Visa,3,15.31,Urgent
O202506130482,6/13/2025,CUST_1286,R01,Standard,iDEAL,10,1.85,Urgent
O202502020483,2/2/2025,CUST_2049,R03,Express,Visa,1,0.51,Medium
O202410030484,10/3/2024,CUST_1864,R04,Express,Mastercard,3,3.41,Low
O202311300485,11/30/2023,CUST_1294,R03,Overnight,Mastercard,1,10.53,Urgent
O202407100486,7/10/2024,CUST_1705,R02,Express,Visa,2,1.44,High
O202501170487,1/17/2025,CUST_1146,R03,Overnight,Visa,1,10.61,Medium
O202309040488,9/4/2023,CUST_1839,R03,Express,Visa,3,13.51,Low
O202412190489,12/19/2024,CUST_1136,R01,Express,SEPA,3,5.51,Medium
O202508130490,8/13/2025,CUST_1041,R02,Express,Bancontact,1,3.04,Low
O202408300491,8/30/2024,CUST_2106,R01,Express,PayPal,1,0.43,High
O202309160492,9/16/2023,CUST_1053,R03,Express,Visa,2,9.8,Urgent
O202402160493,2/16/2024,CUST_2142,R04,Overnight,Visa,1,9.88,Urgent
O202304240494,4/24/2023,CUST_1294,R03,Standard,Visa,8,2.02,Low
O202510230495,10/23/2025,CUST_1220,R01,Overnight,PayPal,1,2.53,Medium
O202211160496,11/16/2022,CUST_1455,R05,Standard,Mastercard,5,9.83,Urgent
O202508130497,8/13/2025,CUST_2156,R04,Overnight,Bancontact,1,4.92,High
O202411290498,11/29/2024,CUST_1907,R01,Overnight,PayPal,1,2.75,Medium
O202403290499,3/29/2024,CUST_1682,R02,Express,Visa,2,0.04,High
O202303020500,3/2/2023,CUST_1705,R02,Standard,Mastercard,5,11.75,Urgent
O202402140501,2/14/2024,CUST_1206,R04,Express,PayPal,1,6.76,High
O202211270502,11/27/2022,CUST_2059,R02,Economy,SEPA,9,2.36,High
O202306100503,6/10/2023,CUST_1702,R01,Express,Visa,1,6.52,High
O202403190504,3/19/2024,CUST_1703,R04,Economy,Mastercard,9,0.76,Low
O202411090505,11/9/2024,CUST_2087,R05,Express,PayPal,1,2.79,Medium
O202312080506,12/8/2023,CUST_1051,R01,Standard,Bancontact,6,13.71,Medium
O202410280507,10/28/2024,CUST_1896,R03,Economy,Bancontact,13,0.47,High
O202211120508,11/12/2022,CUST_1056,R04,Economy,Visa,7,2.5,Urgent
O202404040509,4/4/2024,CUST_1896,R03,Express,Visa,1,9.33,Low
O202403070510,3/7/2024,CUST_1284,R04,Standard,Visa,5,6.43,Urgent
O202305250511,5/25/2023,CUST_1637,R01,Economy,iDEAL,4,12.68,High
O202505040512,5/4/2025,CUST_2176,R04,Economy,Bancontact,5,0.6,Medium
O202404210513,4/21/2024,CUST_1705,R04,Standard,Visa,9,11.4,Medium
O202405060514,5/6/2024,CUST_2176,R01,Overnight,Mastercard,1,11.29,Low
O202310190515,10/19/2023,CUST_1688,R05,Standard,iDEAL,9,9.4,Medium
O202508140516,8/14/2025,CUST_2066,R04,Economy,Mastercard,14,7.39,Urgent
O202307050517,7/5/2023,CUST_1850,R03,Standard,iDEAL,10,6.55,Urgent
O202305230518,5/23/2023,CUST_1305,R04,Express,PayPal,1,9.11,Medium
O202402210519,2/21/2024,CUST_1357,R01,Express,Mastercard,1,15.42,Medium
O202406150520,6/15/2024,CUST_2194,R02,Standard,Bancontact,5,13.12,Low
O202310050521,10/5/2023,CUST_1883,R03,Standard,Mastercard,8,7.35,Low
O202310180522,10/18/2023,CUST_1845,R02,Express,Visa,1,10.52,Medium
O202404150523,4/15/2024,CUST_1291,R02,Express,PayPal,3,9.81,Low
O202508300524,8/30/2025,CUST_1952,R04,Express,Visa,1,15.35,Medium
O202511050525,11/5/2025,CUST_1638,R05,Economy,iDEAL,4,13.58,Low
O202501260526,1/26/2025,CUST_1533,R05,Standard,Mastercard,6,7.2,Low
O202510040527,10/4/2025,CUST_2051,R04,Standard,Bancontact,9,14.87,Low
O202310200528,10/20/2023,CUST_2051,R01,Overnight,iDEAL,1,7.57,Urgent
O202305110529,5/11/2023,CUST_2082,R04,Express,iDEAL,1,6.43,Medium
O202304220530,4/22/2023,CUST_1324,R04,Economy,Visa,13,2.64,Medium
O202503170531,3/17/2025,CUST_2147,R03,Express,SEPA,2,15.93,Urgent
O202302110532,2/11/2023,CUST_1548,R01,Standard,PayPal,6,4.13,High
O202503170533,3/17/2025,CUST_1231,R01,Express,Visa,2,10.25,Medium
O202507260534,7/26/2025,CUST_1582,R04,Overnight,SEPA,1,1.71,Urgent
O202501240535,1/24/2025,CUST_1373,R05,Economy,Visa,13,11.2,Low
O202412100536,12/10/2024,CUST_1786,R04,Economy,PayPal,13,4.24,Low
O202408010537,8/1/2024,CUST_1311,R02,Express,Visa,1,1.63,Medium
O202309240538,9/24/2023,CUST_1729,R04,Economy,Bancontact,8,1.99,Low
O202401290539,1/29/2024,CUST_1349,R03,Standard,SEPA,9,0.66,Urgent
O202308090540,8/9/2023,CUST_1530,R03,Express,Mastercard,3,9.18,Urgent
O202212160541,12/16/2022,CUST_1130,R02,Overnight,Visa,1,13.23,Low
O202403230542,3/23/2024,CUST_1733,R03,Express,SEPA,2,3.4,Medium
O202502120543,2/12/2025,CUST_1001,R01,Express,Mastercard,1,5.12,Low
O202305130544,5/13/2023,CUST_1821,R01,Economy,Visa,6,15.25,Low
O202508110545,8/11/2025,CUST_1297,R05,Standard,iDEAL,5,10.37,Medium
O202406150546,6/15/2024,CUST_2144,R01,Standard,Bancontact,8,7.5,Medium
O202507190547,7/19/2025,CUST_1550,R03,Economy,PayPal,13,12.01,Medium
O202301250548,1/25/2023,CUST_2120,R01,Express,Bancontact,3,4.33,Urgent
O202405080549,5/8/2024,CUST_1848,R02,Express,Visa,2,14.66,Medium
O202412110550,12/11/2024,CUST_2122,R03,Standard,SEPA,9,14.6,Medium
O202501190551,1/19/2025,CUST_2126,R04,Overnight,iDEAL,1,4.98,High
O202409010552,9/1/2024,CUST_1697,R05,Overnight,Visa,1,1.76,Low
O202308040553,8/4/2023,CUST_1370,R01,Economy,Visa,11,3.93,Urgent
O202301310554,1/31/2023,CUST_1720,R02,Standard,Bancontact,5,11.61,Medium
O202501170555,1/17/2025,CUST_1425,R03,Overnight,Mastercard,1,11.31,Medium
O202305240556,5/24/2023,CUST_2055,R05,Overnight,PayPal,1,6.04,High
O202302090557,2/9/2023,CUST_1051,R05,Express,PayPal,3,3.99,High
O202406230558,6/23/2024,CUST_2108,R03,Economy,Visa,8,11.81,Low
O202504090559,4/9/2025,CUST_1294,R04,Express,Visa,2,4.18,High
O202407290560,7/29/2024,CUST_1645,R03,Overnight,Bancontact,1,5.42,High
O202505110561,5/11/2025,CUST_1632,R01,Express,Mastercard,3,0.46,Medium
O202403110562,3/11/2024,CUST_1757,R05,Express,Bancontact,1,2.94,Urgent
O202409200563,9/20/2024,CUST_1593,R01,Standard,Bancontact,10,9.7,Medium
O202302180564,2/18/2023,CUST_2049,R03,Express,Visa,1,2.43,Medium
O202505140565,5/14/2025,CUST_1601,R04,Economy,SEPA,11,2.14,Low
O202303180566,3/18/2023,CUST_1800,R01,Standard,Visa,6,15.69,High
O202412020567,12/2/2024,CUST_2031,R05,Standard,Visa,9,15.84,High
O202511040568,11/4/2025,CUST_1031,R02,Express,iDEAL,3,7.68,Urgent
O202307200569,7/20/2023,CUST_1402,R02,Express,iDEAL,3,5.72,High
O202405130570,5/13/2024,CUST_1309,R03,Economy,Bancontact,8,10.19,Urgent
O202304050571,4/5/2023,CUST_1431,R02,Express,Visa,1,3.65,Urgent
O202410010572,10/1/2024,CUST_1510,R03,Overnight,SEPA,1,6.15,Low
O202302070573,2/7/2023,CUST_1790,R01,Economy,Mastercard,9,15.12,Medium
O202407270574,7/27/2024,CUST_1109,R02,Economy,iDEAL,7,14.01,Low
O202405030575,5/3/2024,CUST_1513,R01,Economy,Bancontact,8,5.86,Medium
O202506140576,6/14/2025,CUST_1694,R03,Express,Visa,1,15.06,Medium
O202505050577,5/5/2025,CUST_1585,R04,Economy,iDEAL,5,14.37,Urgent
O202312280578,12/28/2023,CUST_1498,R05,Economy,SEPA,14,7.8,High
O202311280579,11/28/2023,CUST_1439,R03,Economy,Mastercard,5,5.64,High
O202303050580,3/5/2023,CUST_1494,R03,Express,Visa,1,11.4,Medium
O202301070581,1/7/2023,CUST_1792,R04,Overnight,SEPA,1,13.23,Low
O202402130582,2/13/2024,CUST_1678,R04,Overnight,Visa,1,14.69,Medium
O202306010583,6/1/2023,CUST_2055,R02,Economy,Visa,10,8.06,Low
O202303180584,3/18/2023,CUST_1871,R01,Express,PayPal,2,10.69,Low
O202404190585,4/19/2024,CUST_1537,R03,Standard,Visa,9,8.53,Low
O202303160586,3/16/2023,CUST_1974,R04,Express,SEPA,3,10.24,Medium
O202408180587,8/18/2024,CUST_1494,R02,Express,iDEAL,2,8.17,Low
O202412300588,12/30/2024,CUST_2164,R03,Standard,iDEAL,9,14.11,Medium
O202303050589,3/5/2023,CUST_1627,R01,Express,iDEAL,3,7.65,Low
O202505090590,5/9/2025,CUST_1290,R05,Express,Mastercard,1,13.75,Low
O202412200591,12/20/2024,CUST_2164,R03,Overnight,Mastercard,1,13.26,Medium
O202402070592,2/7/2024,CUST_1080,R04,Express,iDEAL,1,12.64,Medium
O202306190593,6/19/2023,CUST_2126,R04,Standard,Bancontact,6,9.04,Medium
O202509240594,9/24/2025,CUST_2055,R01,Economy,iDEAL,12,2.68,High
O202301310595,1/31/2023,CUST_1481,R01,Express,Mastercard,1,0.26,Medium
O202510050596,10/5/2025,CUST_1791,R04,Express,Bancontact,1,0.48,Medium
O202507120597,7/12/2025,CUST_1792,R02,Standard,iDEAL,5,3.02,Urgent
O202305100598,5/10/2023,CUST_1592,R01,Economy,Mastercard,12,5.09,Medium
O202304240599,4/24/2023,CUST_2109,R01,Express,PayPal,2,12.22,Low
O202308110600,8/11/2023,CUST_1400,R01,Overnight,Bancontact,1,9.39,Medium
O202305200601,5/20/2023,CUST_1841,R01,Express,SEPA,1,11.99,Medium
O202211080602,11/8/2022,CUST_1758,R05,Overnight,SEPA,1,6.98,High
O202409090603,9/9/2024,CUST_1041,R01,Express,Bancontact,3,4.29,High
O202211270604,11/27/2022,CUST_1805,R01,Overnight,Visa,1,1.44,Medium
O202405310605,5/31/2024,CUST_1004,R04,Standard,PayPal,5,13.05,Low
O202405040606,5/4/2024,CUST_1168,R01,Standard,iDEAL,5,8.96,Medium
O202503300607,3/30/2025,CUST_1860,R04,Overnight,iDEAL,1,8.52,Low
O202502070608,2/7/2025,CUST_1327,R03,Standard,Bancontact,5,8.61,Low
O202510010609,10/1/2025,CUST_2159,R02,Express,iDEAL,3,7.74,Low
O202303290610,3/29/2023,CUST_1746,R01,Overnight,Visa,1,2.88,Urgent
O202304080611,4/8/2023,CUST_1575,R04,Express,Visa,3,2.02,High
O202307300612,7/30/2023,CUST_1294,R01,Express,Visa,3,8.92,Medium
O202412180613,12/18/2024,CUST_1031,R05,Standard,iDEAL,5,15.64,Low
O202411240614,11/24/2024,CUST_1286,R02,Express,PayPal,2,15.5,High
O202506010615,6/1/2025,CUST_1997,R04,Overnight,SEPA,1,11.93,Urgent
O202406300616,6/30/2024,CUST_1789,R03,Standard,Visa,9,13.31,Low
O202308240617,8/24/2023,CUST_1575,R02,Standard,SEPA,9,2.2,Low
O202310290618,10/29/2023,CUST_1697,R03,Standard,Bancontact,7,1.19,High
O202404250619,4/25/2024,CUST_1523,R05,Express,Visa,3,4.68,Urgent
O202302010620,2/1/2023,CUST_1091,R03,Standard,Mastercard,5,2.26,Low
O202508140621,8/14/2025,CUST_1001,R01,Economy,Visa,5,3.5,Medium
O202410010622,10/1/2024,CUST_1840,R05,Standard,Bancontact,6,2.17,Urgent
O202310300623,10/30/2023,CUST_2031,R03,Standard,iDEAL,7,14.12,Low
O202211110624,11/11/2022,CUST_1120,R02,Express,iDEAL,3,13.03,Medium
O202309260625,9/26/2023,CUST_1537,R04,Express,Visa,1,1.16,Low
O202412040626,12/4/2024,CUST_1013,R04,Standard,Visa,7,10.23,High
O202305070627,5/7/2023,CUST_1148,R01,Standard,iDEAL,6,14.13,High
O202304260628,4/26/2023,CUST_1715,R03,Express,Visa,3,11.86,Medium
O202504210629,4/21/2025,CUST_2082,R03,Express,Visa,1,12.91,Low
O202408040630,8/4/2024,CUST_1031,R01,Express,PayPal,3,10.43,Low
O202408010631,8/1/2024,CUST_2151,R01,Economy,PayPal,7,2.25,Low
O202510040632,10/4/2025,CUST_1960,R03,Standard,iDEAL,9,13.68,Low
O202307280633,7/28/2023,CUST_1221,R05,Overnight,Bancontact,1,6.59,Medium
O202304300634,4/30/2023,CUST_2055,R03,Express,Mastercard,2,1.32,Medium
O202303250635,3/25/2023,CUST_1073,R05,Overnight,Visa,1,12.36,Medium
O202502030636,2/3/2025,CUST_1455,R03,Standard,Bancontact,7,14.06,Medium
O202411070637,11/7/2024,CUST_1165,R05,Standard,Visa,6,14.65,Urgent
O202510210638,10/21/2025,CUST_1124,R03,Overnight,iDEAL,1,11.89,Urgent
O202312020639,12/2/2023,CUST_1670,R04,Economy,PayPal,8,8.03,Low
O202407140640,7/14/2024,CUST_1363,R01,Express,Bancontact,3,4.75,Medium
O202302060641,2/6/2023,CUST_1678,R01,Standard,Bancontact,8,11.24,Urgent
O202411070642,11/7/2024,CUST_1452,R01,Overnight,Visa,1,6.33,Medium
O202311100643,11/10/2023,CUST_1001,R01,Standard,PayPal,7,7.87,Medium
O202407260644,7/26/2024,CUST_1057,R02,Express,Visa,1,7.38,Low
O202501030645,1/3/2025,CUST_1291,R01,Express,PayPal,2,7.1,Urgent
O202302190646,2/19/2023,CUST_1363,R03,Economy,Visa,10,5.92,Medium
O202408070647,8/7/2024,CUST_1549,R02,Economy,Mastercard,4,10.64,Medium
O202504150648,4/15/2025,CUST_1643,R01,Standard,Visa,6,12.11,Medium
O202302120649,2/12/2023,CUST_1162,R01,Standard,PayPal,6,14.84,Low
O202404150650,4/15/2024,CUST_1013,R01,Standard,Bancontact,7,13.31,High
O202504260651,4/26/2025,CUST_1667,R03,Express,iDEAL,3,5.64,Medium
O202411190652,11/19/2024,CUST_2065,R04,Economy,Visa,5,15.67,Low
O202401170653,1/17/2024,CUST_1857,R01,Express,SEPA,3,4.43,Medium
O202301040654,1/4/2023,CUST_1440,R03,Standard,iDEAL,9,12.13,High
O202303280655,3/28/2023,CUST_2112,R05,Economy,iDEAL,5,15.8,Low
O202310230656,10/23/2023,CUST_2118,R01,Overnight,Visa,1,14.5,Medium
O202409280657,9/28/2024,CUST_1301,R01,Overnight,Bancontact,1,0.95,Urgent
O202211270658,11/27/2022,CUST_1040,R03,Standard,Bancontact,9,8.72,Medium
O202504180659,4/18/2025,CUST_1978,R05,Standard,Visa,10,15.89,Low
O202404300660,4/30/2024,CUST_1257,R04,Economy,Mastercard,13,4.89,Medium
O202412070661,12/7/2024,CUST_1189,R01,Standard,Bancontact,8,12.1,Medium
O202409150662,9/15/2024,CUST_1672,R01,Express,Mastercard,3,0.18,Urgent
O202401100663,1/10/2024,CUST_1778,R01,Overnight,Mastercard,1,2.93,High
O202505290664,5/29/2025,CUST_2101,R05,Express,iDEAL,1,10.55,Low
O202309030665,9/3/2023,CUST_1449,R04,Overnight,PayPal,1,1.11,Medium
O202301050666,1/5/2023,CUST_2171,R01,Economy,Bancontact,14,3.9,Medium
O202502250667,2/25/2025,CUST_1458,R05,Express,Visa,1,1.86,Urgent
O202501130668,1/13/2025,CUST_1265,R04,Express,iDEAL,1,10.82,Urgent
O202409150669,9/15/2024,CUST_2153,R04,Overnight,Visa,1,2.97,Medium
O202503170670,3/17/2025,CUST_1639,R03,Express,Visa,1,3.83,Medium
O202311020671,11/2/2023,CUST_1252,R03,Express,PayPal,2,1.24,Urgent
